"Created_time", "message_id", "message"
2015-04-19 20:20:24,589886283343728640,"तेरी बेवफाई पर इतना ही कहूँगा हमसफर; 
मैं खुद को इस काबिल बनाऊंगा की तेरी आँखे मेरे दीदार को तरसेगी. http://t.co/wAzxVlqyXV","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:22:41,589886858252845056,"कितने अजब रंग समेटे है ये बेमौसम बारिश खुद मे...
अमीर पकौड़े खाने की सोच रहा है...
तो किसान जहर...!!! http://t.co/kxq8bVOUsu","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:27:16,589888012571381760,"चले जाएगे हम तुझे तेरे हाल पर छोड कर,
कद्र क्या होती है किसी की ये तुझे बक्त सीखा देगा ।। http://t.co/Fy17dgR7pU","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:31:21,589889039500595200,সব বাধা উড়ে যাবে : খালেদা জিয়া http://t.co/D2qqagQLDD @secgen @Europarl_EN @EPPGroup @StateDept @UN_DPA @NishaBiswal @JohnKerry @PMOIndia,"Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'BD', url=u'https://api.twitter.com/1.1/geo/id/9f4e63426a3f3da2.json', country=u'Bangladesh', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[88.0134279, 20.5888794], [88.0134279, 26.6299093], [92.6736679, 26.6299093], [92.6736679, 20.5888794]]]), full_name=u'Bangladesh', attributes={}, id=u'9f4e63426a3f3da2', name=u'Bangladesh')"
2015-04-19 20:31:44,589889138607796225,"अजीब से लोग वसते हे तेरे शहर मे जालिम
शीशे की मरम्मत करते है लोहे के ओजारोँ से ...!! http://t.co/Cwfcqwt7QQ","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:37:28,589890578155851777,@KunwarAmarFc sorry dude ur not or,"Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/1279db2db14240db.json', country=u'India', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[83.0856444, 26.4888994], [83.0856444, 26.9999208], [83.6342578, 26.9999208], [83.6342578, 26.4888994]]]), full_name=u'Gorakhpur, Uttar Pradesh', attributes={}, id=u'1279db2db14240db', name=u'Gorakhpur')"
2015-04-19 20:39:12,589891016246763520,"उस गरीब की उम्मीदें क्या होंगी 
जिसकी साँसें भी गुबबारो मे बिकती है ..!!! @SrBachchan @ajaydevgn @AnupamPkher http://t.co/VxkurMnZJM","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:41:11,589891513548570624,"जिस नज़ाकत से ये लहरे मेरे पैरों का छुती हैं
यकीन नही होता की इनहो ने भी कभी कशतियां डुवाई होंगी ....!! @PMOIndia http://t.co/X4eQgtPCp4","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:42:41,589891892566855680,"अजब तमाशा है दुनिया मैं यारो
इज्जत कोडियों मै और कपडे करोड़ो म बिकते हैँ @SrBachchan @AnupamPkher @The_AnuMalik http://t.co/qrg2l4IESq","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:45:26,589892584505413633,"कभी तो हिसाब करो हमारा भी 
इतनी मोह्हबत भला कौन देता है उधार में
જય શ્રી કૃષ્ણ @SriSri @yogrishiramdev http://t.co/pYRYhF4Nd0","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:46:35,589892875883712512,"मुझे दर्द से शिकवा नहीं है
ऐ खुदा..
बस दर्द में मुस्कुराने की कला मुझे बख्शते रहना...
જય શ્રી કૃષ્ણ  @SriSri http://t.co/ljpY0TGepl","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:49:12,589893533038841856,संविधान में कोई धारा नही है इसके लिये पर फिर भी घर की छत तब तक छत नहीं मानी जाती थी जब तक उस पर दो तीन पुराने टायर ना पड़े हो .,"Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 20:59:09,589896036677627904,"मुफ़्त में एहसान ना लेना दोस्त.....
दिल अभी और भी सस्ते होंगे  @katyperry @aliaa08 @niti_taylor @AnushkaSharma http://t.co/sInILGKZKk","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:00:39,589896411912634368,"कर लो इकरार जब तक ''जिन्दा'' हूँ ..
फिर ना कहना..
""चला गया पागल दिल मे यादे छोड़ कर"" @srmgroupofindia http://t.co/n1YYZgU6YW","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:07:21,589898099872501761,"""मुझे"" न दीजिये खैरात अब ""उजालों"" की______
अब अपने आप को ""सूरज"" बना चुका हूँ मैं। — http://t.co/zVyoSf8Jmu","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:11:42,589899193457586176,"मुझे  तलाश ह एक रूह की, जो मुझे दिल से प्यार करे 
वरना इंसान तो पैसो से भी मिल जाया करते है http://t.co/2ygYf4nHwl","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:14:40,589899941532667905,"मेरो देशका एकमात्र पीएचडी पूर्व प्रधानमन्त्रीको  विचार, व्यङ्ग्यचेत र भाषाको घटियापनसित म लज्जित छु।  @brb_laaldhwoj http://t.co/Dc1xOzgCv2","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'NP', url=u'https://api.twitter.com/1.1/geo/id/f1d3a53f8a3cc7e9.json', country=u'Nepal', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[80.0633414, 26.3483092], [80.0633414, 30.4333897], [88.2026997, 30.4333897], [88.2026997, 26.3483092]]]), full_name=u'Nepal', attributes={}, id=u'f1d3a53f8a3cc7e9', name=u'Nepal')"
2015-04-19 21:16:19,589900354986184704,बरसो लग जाते हैं चन्द रिश्तों को बनाने में @PMOIndia @narendramodi @ianuragthakur @srmgroupofindia @AmitShahOffice http://t.co/rkhFz39yye,"Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:18:28,589900897376841728,"मैं तो चिराग हुँ तेरे आशियाने का,
कभी ना कभी तो बुझ जाऊंगा,
आज शिकायत है तुझे मेरे उजाले से,
कल अँधेरे में बहुत याद आऊंगा @narendramodi","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:19:30,589901159114014721,"मुश्किलें जरूर हैं, मगर ठहरा नहीं हुँ मैं,
मंजिल से जरा कह दो, अभी पहुँचा नहीं हूँ मैं।।","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:19:35,589901180072890370,"कदमो को बाँध न पाएगी, मुसीबत कि जंजीरे,
रास्तों से जरा कह दो, अभी भटका नहीं हूँ मैं।।","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:19:56,589901268182695936,"सब्र का बाँध टूटेगा, ते फ़ना कर के रख दूँगा,
दुश्मन से जरा कह दो, अभी गरजा नहीं हूँ मैं।।","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:20:09,589901319881687041,"साथ चलता है, दुआओं का काफिला,
किस्मत से जरा कह दो, अभी तनहाँ नहीं हूँ मैं।।","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:21:19,589901613818454016,@Shraniv sutnu pardaina?,"Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'NP', url=u'https://api.twitter.com/1.1/geo/id/f1d3a53f8a3cc7e9.json', country=u'Nepal', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[80.0633414, 26.3483092], [80.0633414, 30.4333897], [88.2026997, 30.4333897], [88.2026997, 26.3483092]]]), full_name=u'Nepal', attributes={}, id=u'f1d3a53f8a3cc7e9', name=u'Nepal')"
2015-04-19 21:21:45,589901722094448640,"बैठ जाता हूं मिट्टी पे अक्सर...
क्योंकि मुझे अपनी औकात अच्छी लगती है @SrBachchan @KapilSharmaK9 @ajaydevgn @AnushkaSharma @niti_taylor","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:22:56,589902021781782528,hi,"Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:25:09,589902577577275392,"गरीबी जब दरवाजे से अन्दर आती है..
..
तब
.
प्यार और मोहब्बत खिड़की से बाहर चले जाते हैं! ""","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:25:15,589902605012180992,@Shraniv nin lageko chaina,"Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'NP', url=u'https://api.twitter.com/1.1/geo/id/f1d3a53f8a3cc7e9.json', country=u'Nepal', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[80.0633414, 26.3483092], [80.0633414, 30.4333897], [88.2026997, 30.4333897], [88.2026997, 26.3483092]]]), full_name=u'Nepal', attributes={}, id=u'f1d3a53f8a3cc7e9', name=u'Nepal')"
2015-04-19 21:27:24,589903144601059328,"@brb_laaldhwoj देशका एकमात्र PhD पूर्व प्रमको विचार, व्यङ्ग्यचेत र भाषाको घटियापनसित म लज्जित छु। तपाईँका विद्वान फ्यानहरूप्रति दया लाग्यो।","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'NP', url=u'https://api.twitter.com/1.1/geo/id/f1d3a53f8a3cc7e9.json', country=u'Nepal', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[80.0633414, 26.3483092], [80.0633414, 30.4333897], [88.2026997, 30.4333897], [88.2026997, 26.3483092]]]), full_name=u'Nepal', attributes={}, id=u'f1d3a53f8a3cc7e9', name=u'Nepal')"
2015-04-19 21:29:14,589903608784691200,"पत्नी बीमार पति को पीट रही थी। सास ने वजह पूछी।
पत्नी :जी आयुर्वेदिक दवाई लायी थी। वैद्य जी ने कहा था,अच्छे से कूट के देना। @yogrishiramdev","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:44:52,589907540311347200,"निकलते है तेरे आशिया के आगे से,सोचते है की तेरा दीदार हो जायेगा,
खिड़की से तेरी सूरत न सही तेरा साया तो नजर आएगा http://t.co/Rbcfaq2n8A","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:48:27,589908442078314498,"दर्द की बारिशों में हम अकेले ही थे,!!!..ऐ*दोस्त.!!!
जब बरसी ख़ुशियाँ न जाने भीड़ कहां से आ गयी.!!! @PMOIndia @narendramodi @AmitShahOffice","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:51:46,589909279856992256,"""तुम्हारा सिर्फ़ हवाओं पे शक़ गया होगा,
चिराग़ ख़ुद भी तो जल-जल के थक गया होगा... http://t.co/150G79BW9A","Place(_api=<tweepy.api.API object at 0x7fbb03ebf690>, country_code=u'IN', url=u'https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', country=u'India', place_type=u'country', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fbb03ebf690>, type=u'Polygon', coordinates=[[[68.1061138, 6.7604429], [68.1061138, 37.07827], [97.4152924, 37.07827], [97.4152924, 6.7604429]]]), full_name=u'India', attributes={}, id=u'b850c1bfd38f30e0', name=u'India')"
2015-04-19 21:55:24,589910192059322368,The poke is re
2015-04-19 22:36:32,589920542372671488,"जब इश्क और इंकलाब का अंजाम एक ही है
तो 'मंजनू ' बनने से अच्छा है की चँदेर शेखर आज़ाद बना जाऊ। @SrBachchan @ajaydevgn @PMOIndia @narendramodi"
2015-04-19 22:45:15,589922735549091841,http://t.co/s7KIG4MJLD
2015-04-19 22:45:58,589922915837083648,I'm on Instagram as @daveil_hearted_prince. Install the app to follow my photos and videos. http://t.co/X4iT9OvUUo
2015-04-19 22:55:40,589925358956257281,@MissionBihar I am very hopeful to BJP form the govt in Bihar do my best for it
2015-04-19 22:57:38,589925854651645954,@EconomicTimes Matter like fake current account 31978707857 with a fake pan BOLPP7949M be discussed
2015-04-19 22:57:58,589925936096641024,"बड़ी मुद्दत से कोई ख्वाब नहीं देखा मैंने ;
हाथ रख दो मेरी आँखों पर कि नींद आ जाये !! @SriSri"
2015-04-19 23:02:05,589926971741614081,While going to water park. Car selfie. 🚗💋❤😍😍😘 http://t.co/Qe0hOjH2sp
2015-04-19 23:09:12,589928764861059072,@jhusilkeero आसा र @kaya_jargon प्रतीक्षा खेर कैले पो जान्छ छ ;)
2015-04-19 23:10:02,589928973062115328,@jethadai47 कामको स्तर भन्नाले ठुलो सानो काम भनेर छुट्टाउनेहरुको कुरा हो यो.. :)
2015-04-19 23:11:56,589929452819218432,@jethadai47 गुडमर्निङ :)
2015-04-19 23:12:48,589929671929700354,"good Morning!!!! 
dapat wake up call lambat dari pihak hotel, aku dh berbedak dah. lepas tu call suruh turun bwh 15minit kemudian. xmandi le"
2015-04-19 23:18:04,589930994108477440,@kaya_jargon सबैको टाइम मिलाउन टाइम लाग्ला तर भेटन चाहिँ भेट्नुपर्छ :) @jhusilkeero
2015-04-19 23:19:30,589931358601875456,"सपना पनि कस्तो देखे, 
जिन्दगीमा कहिल्यै नपुगेको ठाउँमा पुगेर आएँ। :)"
2015-04-19 23:25:32,589932876596191232,"Continue to hate on me, I swear that shit don't bother me😂😅👌🏼 @ life's good baby😌 https://t.co/VWbRn9JUmv"
2015-04-19 23:27:00,589933245355065345,"सायद सपनाका पखेटा हुन्छ तर सपनाभित्रको मान्छेको पखेटा हुन्न,
जब सपना उडन थाल्छ मान्छे चाहिँ आफू उडेको भ्रममा मख्ख पर्छ!!"
2015-04-19 23:27:48,589933443447853057,"बिहन उठ्ने बित्तिकै हिमाल देख्न पाइयोस
यी हातले सधै सधै नेपाल लेख्न पाइयोस ।"
2015-04-19 23:32:34,589934644256051200,मान्छेहरुको कुरा सुनेर कहिलेकाही त रोउँ कि हाँसु अलमल्ल परिन्छ!! 😂😃
2015-04-19 23:35:46,589935450342559744,एउटा सपनालाई उडाउन त प्यारासुट नभेटिरा' अवस्थामा हाम्रो पालो कैले भन्दै टुलुटुलु हेरिरहेका ती अनगिन्ती सपनाहरुको माया लागेर आयो... 😂
2015-04-19 23:36:00,589935509402583040,गरि खान नदिने भए डाम्नाहरुले । बिहार कलेज दिउसो स्कुल गरिदैथ्यो । आज देखि बिहानको स्कुल रे । छदाखादाको कलेज जागिर पोईलो हिड्यो ।
2015-04-19 23:36:09,589935546723532800,Sanjeet http://t.co/TsZp0k2oQS
2015-04-19 23:36:13,589935563609767936,पढेर पास त हुनुनै छ।Cool पनि देखिनु छ।GF पनि बनाउनु छ।FB पनि धाउनु छ।Twitter मा नि रिप्लाई तेर्साउनु छ।कम्ता गार्हो छ केटा हुन लाइ? 😎😀
2015-04-19 23:38:17,589936085041487872,"@TheMattEspinosa I LOVE YOU MATT, PLEASE LOVE ME BACK"
2015-04-19 23:38:24,589936112535097344,The evil conspiracy 2break RAM Setu under Canal Project was strongly opposed &amp; it was. #धर्म_योद्धा_SubramanianSwamy who obtained Stay on it
2015-04-19 23:38:42,589936190029082624,"जो बिहान अल्छि नगरि छिटै उठ्छन्, उनिहरूको दिन पनि शुभ रहन्छ ॥ 
शुभ प्रभात सम्पूर्ण टुइटरवासिहरूमा 🙏🏼🙏🏼 
शुभ रहोस् 👍🏽👍🏽"
2015-04-19 23:38:49,589936217698881536,"Kudos to . #धर्म_योद्धा_SubramanianSwamy who always supports the truth n supporting INNOCENT Asaram Bapu Ji ,FRAMED In BOGUS case!"
2015-04-19 23:39:06,589936290017071104,True Hindu Saint Asaram Bapu Ji is innocent . #धर्म_योद्धा_SubramanianSwamy is supporting him in the time-run of Conspiracies.
2015-04-19 23:39:23,589936361907425281,"कई बार देश पर वाणिज्य संकट आए और भ्रष्ट-राजनेताओं ने देश को बुरी तरह से लूटा, पर सबको मात देते हुए . #धर्म_योद्धा_SubramanianSwamy साबित हुए"
2015-04-19 23:39:26,589936373399887872,"A selfi is a picture taken in mobile,cam by http://t.co/WdS5F4ujip many haven't seen their faces in life?What a joke! http://t.co/cjzWZ6q8CY"
2015-04-19 23:40:00,589936516597551104,11606ceca44eca04e726e572c3b688ddd0e74450db8ad17d0e17ad4eefbb1eac5fb4ce06bb53d7d994be1d97d9e5a24efdca300066eeeec1b38427559ade010623076b000000
